metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
PD	s__Alistipes_onderdonkii	Yes	0.037342155878832	0.0204212262483488	118	94	0.0709953981508902	0.184961695182582
PD	s__Ruminococcus_torques	Yes	0.0213284960406248	0.0120003806170076	118	115	0.0795078348368399	0.201827580739671
PD	s__Bacteroides_finegoldii	Yes	-0.0149782712785028	0.00839692621992359	118	38	0.0829340385020212	0.205261745292502
PD	s__Bilophila_unclassified	Yes	0.0097296308487842	0.00572061100126078	118	88	0.0931902875171915	0.225020450346389
PD	s__Ruminococcus_callidus	Yes	-0.00666319148495228	0.00390587636469766	118	28	0.0980210773158413	0.231049682244483
PD	s__Lachnospiraceae_bacterium_7_1_58FAA	Yes	0.00554629811699365	0.00334867244241837	118	92	0.100370263277332	0.231085024754788
PD	s__Bacteroides_xylanisolvens	Yes	-0.0121467894196309	0.00766510712699861	118	69	0.115760142034225	0.260460319577006
PD	s__Subdoligranulum_unclassified	Yes	0.0336632878125887	0.0216912030731065	118	116	0.124780513942507	0.274517130673515
PD	s__Oxalobacter_formigenes	Yes	0.00407709896490423	0.00262692062065989	118	29	0.128273010981703	0.276065827982361
PD	s__Roseburia_intestinalis	Yes	-0.0142132998376223	0.00947876122344385	118	73	0.136463485182607	0.287444362405918
PD	s__Prevotella_copri	Yes	-0.0478013048708403	0.0324030104640103	118	28	0.142864712996185	0.294658470554632
PD	s__Sutterella_wadsworthensis	Yes	-0.00998441382106147	0.00677891270641446	118	32	0.150635496255265	0.304345186311657
PD	s__Peptostreptococcaceae_noname_unclassified	Yes	0.011436415771872	0.00812877444373412	118	46	0.162853815488686	0.322450554667599
PD	s__Bacteroides_thetaiotaomicron	Yes	-0.0209058292037423	0.0163485847550201	118	93	0.204513686982882	0.396997157084418
PD	s__Bacteroides_uniformis	Yes	-0.0425027349262656	0.0339891461199242	118	106	0.214957419236976	0.409245855855013
PD	s__Parabacteroides_distasonis	Yes	-0.0221793314187732	0.0179171426067269	118	80	0.21944887683451	0.40991393974748
PD	s__Ruminococcus_lactaris	Yes	-0.0100665610987919	0.00880120990645449	118	56	0.255073805183595	0.467635309503257
PD	s__Bacteroides_ovatus	Yes	-0.0240388088638628	0.0217332615460064	118	104	0.272108167507004	0.489794701512607
PD	s__Alistipes_putredinis	Yes	-0.0231756352179994	0.0216605254175363	118	97	0.289429776698237	0.495198968628962
PD	s__Streptococcus_thermophilus	Yes	0.00693853440580999	0.00653988541536837	118	45	0.295118577263725	0.495198968628962
PD	s__Eubacterium_hallii	Yes	0.0107743497303626	0.0100905018376113	118	95	0.293211423761049	0.495198968628962
PD	s__Ruminococcus_bromii	Yes	0.0184326832290475	0.0172274505025524	118	56	0.287880262989528	0.495198968628962
PD	s__Parasutterella_excrementihominis	Yes	0.00354624498040873	0.00351843668914192	118	43	0.31654592370151	0.522300774107492
PD	s__Paraprevotella_unclassified	Yes	-0.0153144907767725	0.0154321828467002	118	27	0.325809780559655	0.528773250416489
PD	s__Parabacteroides_merdae	Yes	0.0167487388978043	0.0175046400349869	118	81	0.341465661167014	0.545243555734426
PD	s__Ruminococcus_obeum	Yes	0.00654439981280236	0.00714313660963336	118	109	0.361473174641823	0.568029274437151
PD	s__Bacteroides_caccae	Yes	0.0151168929088057	0.0174076643618389	118	82	0.388168846233612	0.569881646087226
PD	s__Barnesiella_intestinihominis	Yes	-0.0148398215715472	0.0170968700010182	118	70	0.388642880812282	0.569881646087226
PD	s__Eubacterium_ventriosum	Yes	-0.00563538641549493	0.00633805518314361	118	51	0.375770691401256	0.569881646087226
PD	s__Lachnospiraceae_bacterium_3_1_46FAA	Yes	-0.00488833170408547	0.00565836872306358	118	89	0.391433857918498	0.569881646087226
PD	s__Holdemania_filiformis	Yes	0.00163899449453532	0.00185981579084232	118	30	0.38333294873431	0.569881646087226
PD	s__Ruminococcaceae_bacterium_D16	Yes	0.00254981398972022	0.00314582303677831	118	26	0.419289931581456	0.601589901834262
PD	s__Alistipes_indistinctus	Yes	0.00726111269449701	0.00942805691518273	118	67	0.443450070360871	0.618331788249665
PD	s__Alistipes_shahii	Yes	-0.00904850078948187	0.0116442681044765	118	82	0.440163338818718	0.618331788249665
PD	s__Bacteroides_vulgatus	Yes	-0.0196616315594009	0.0270053586523209	118	97	0.468533320653894	0.635408201982678
PD	s__Eubacterium_ramulus	Yes	0.00276386346533462	0.00379639840236627	118	50	0.468066834056571	0.635408201982678
PD	s__Bacteroides_salyersiae	Yes	-0.00776098984170098	0.0115080058198508	118	27	0.502900936605621	0.653029876613751
PD	s__Parabacteroides_goldsteinii	Yes	0.00701143880958746	0.0101649740390177	118	33	0.492687617112785	0.653029876613751
PD	s__Parabacteroides_johnsonii	Yes	-0.00510843027333418	0.00767909488692641	118	26	0.507912126255139	0.653029876613751
PD	s__Dorea_longicatena	Yes	0.00534926064685877	0.0079258659785408	118	89	0.504055283253499	0.653029876613751
PD	s__Bacteroides_faecis	Yes	-0.00546936124620495	0.00861278081864847	118	34	0.5274700420809	0.669481207256527
PD	s__Bacteroides_intestinalis	Yes	0.00773318018878531	0.0146195908864139	118	25	0.598117783702591	0.740170757331956
PD	s__Dorea_formicigenerans	Yes	0.00286833696574939	0.0053165248797567	118	94	0.59308628593678	0.740170757331956
PD	s__Lachnospiraceae_bacterium_5_1_63FAA	Yes	0.00261861608707178	0.00560449565311274	118	88	0.641208292076626	0.783699023649209
PD	s__Bacteroides_dorei	Yes	-0.0109274980719536	0.0265364498917978	118	86	0.681518635872311	0.822809084772668
PD	s__Alistipes_senegalensis	Yes	-0.00142437138372257	0.00373376931611804	118	50	0.704188198460941	0.829936091043252
PD	s__Clostridium_bartlettii	Yes	-0.00146876458493848	0.00378430744233433	118	47	0.700481888456965	0.829936091043252
PD	s__Bacteroides_fragilis	Yes	0.00587361946583658	0.018160766319786	118	47	0.74716901392079	0.870232145625391
PD	s__Coprococcus_comes	Yes	-0.00165573868250496	0.0058117016874887	118	78	0.777269965224642	0.894764262293484
PD	s__Bacteroides_cellulosilyticus	Yes	-0.00374823598393706	0.0191567021936707	118	70	0.845734980714819	0.932740530802945
PD	s__Bacteroidales_bacterium_ph8	Yes	-0.00194487241692616	0.0110425098567722	118	77	0.860778969604758	0.932740530802945
PD	s__Lachnospiraceae_bacterium_1_1_57FAA	Yes	0.00110640076344729	0.0064583405730709	118	24	0.865059596713359	0.932740530802945
PD	s__Lachnospiraceae_bacterium_8_1_57FAA	Yes	-0.00118239422218937	0.00532865887306023	118	36	0.824787044147029	0.932740530802945
PD	s__Roseburia_hominis	Yes	-0.00193038551457463	0.0114828440841409	118	98	0.866789180140111	0.932740530802945
PD	s__Haemophilus_parainfluenzae	Yes	0.00162703321636816	0.00826890053527271	118	34	0.844355486957661	0.932740530802945
PD	s__Bacteroides_eggerthii	Yes	-0.0035190082506895	0.0266672561515221	118	30	0.895693917594875	0.943337211083964
PD	s__Bacteroides_nordii	Yes	-0.000535434216842348	0.00382334526008234	118	36	0.889152970183389	0.943337211083964
PD	s__Coprobacter_fastidiosus	Yes	-0.000429306946026859	0.00588015566749446	118	34	0.941924336750186	0.961345457095551
PD	s__Coprococcus_catus	Yes	-0.000306670200071945	0.00412306583416181	118	70	0.940836798584144	0.961345457095551
PD	s__Dorea_unclassified	Yes	-0.000283751049709213	0.00291670599337273	118	25	0.922668147030979	0.961345457095551
PD	s__Roseburia_unclassified	Yes	9.95737311508731e-05	0.0055203665977503	118	38	0.985673605808607	0.992840114561662
PD	s__Burkholderiales_bacterium_1_1_47	Yes	-3.31585776235758e-05	0.00368427697993348	118	44	0.992840114561662	0.992840114561662
